Année,Code IRIS,Nom IRIS,Numéro de voie,Indice de répétition,Type de voie,Libellé de voie,Code INSEE de la commune,Nom de la commune,Segment de client,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh),Adresse,Tri des adresses
2021,884130110,Centre Ville,5,,RUE,DU BATTANT,88413,Saint-Dié-des-Vosges,RESIDENTIEL,16,26.514,1.657,3.695,5 RUE DU BATTANT,326051
2021,884130108,Kellermann,11,,RUE,DU GENERAL CHERIN,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,27.112,2.711,3.695,11 RUE DU GENERAL CHERIN,326055
2021,884130110,Centre Ville,7,,RUE,DU PETIT SAINT DIE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,23,27.806,1.209,3.695,7 RUE DU PETIT SAINT DIE,326058
2021,884130110,Centre Ville,21,,QUAI,DU STADE,88413,Saint-Dié-des-Vosges,RESIDENTIEL,18,104.886,5.827,3.695,21 QUAI DU STADE,326062
2021,884130108,Kellermann,2,,AVENUE,ERNEST COLIN,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,13.247,1.325,3.695,2 AVENUE ERNEST COLIN,326063
2021,884130108,Kellermann,15,,AVENUE,JEAN JAURES,88413,Saint-Dié-des-Vosges,RESIDENTIEL,10,36.423,3.642,3.695,15 AVENUE JEAN JAURES,326070
2021,182050102,Malitorne,47,,RUE,DES VERDINS,18205,Saint-Doulchard,RESIDENTIEL,10,13.925,1.392,5.287,47 RUE DES VERDINS,326108
2021,182050103,Maxime Lebrun,35,,RUE,DES VERDINS,18205,Saint-Doulchard,RESIDENTIEL,10,15.708,1.571,5.287,35 RUE DES VERDINS,326112
2021,182050104,Bourg,2,,RUE,LOUIS ARMAND,18205,Saint-Doulchard,RESIDENTIEL,12,18.615,1.551,5.287,2 RUE LOUIS ARMAND,326124
2021,352660000,Saint-Erblon (commune non irisée),5,,RUE,SIMONE MORAND,35266,Saint-Erblon,RESIDENTIEL,11,23.026,2.093,3.998,5 RUE SIMONE MORAND,326152
2021,661720101,Village,8,,RUE,DES FLEURS,66172,Saint-Estève,RESIDENTIEL,10,40.817,4.082,5.154,8 RUE DES FLEURS,326160
2021,661720101,Village,32,,AVENUE,DU GENERAL DE GAULLE,66172,Saint-Estève,RESIDENTIEL,22,41.785,1.899,5.154,32 AVENUE DU GENERAL DE GAULLE,326165
2021,661720106,Zone Agricole,12,,RUE,LEON BLUM,66172,Saint-Estève,RESIDENTIEL,51,197.029,3.863,5.154,12 RUE LEON BLUM,326168
2021,661720101,Village,1,,PLACE,VICTOR SCHOELCHER,66172,Saint-Estève,RESIDENTIEL,11,23.771,2.161,5.154,1 PLACE VICTOR SCHOELCHER,326179
2021,514780000,Saint-Eulien (commune non irisée),37,,RUE,DE LA GARE,51478,Saint-Eulien,RESIDENTIEL,12,30.616,2.551,6.651,37 RUE DE LA GARE,326180
2021,774070103,Cités Leroy,8,,AVENUE,ALBERT BEAUFILS,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,31,23.959,0.773,5.603,8 AVENUE ALBERT BEAUFILS,326186
2021,774070103,Cités Leroy,57,,AVENUE,DE FONTAINEBLEAU,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,11,19.517,1.774,5.603,57 AVENUE DE FONTAINEBLEAU,326205
2021,774070103,Cités Leroy,23,,AVENUE,DE FONTAINEBLEAU,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,49,101.969,2.081,5.603,23 AVENUE DE FONTAINEBLEAU,326209
2021,774070106,Moulignon-Auxonnettes-Jonville,25,,RUE,DE LA FONTAINE,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,17,81.62,4.801,5.603,25 RUE DE LA FONTAINE,326216
2021,774070106,Moulignon-Auxonnettes-Jonville,23,,RUE,DE LA FONTAINE,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,18,104.53,5.807,5.603,23 RUE DE LA FONTAINE,326217
2021,774070103,Cités Leroy,530,,RUE,DE LA SAUSSAIE,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,29,228.846,7.891,5.603,530 RUE DE LA SAUSSAIE,326237
2021,774070104,Moulin Clair-Moulin de la Seine,9,,RUE,DES PRES,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,12,20.87,1.739,5.603,9 RUE DES PRES,326239
2021,774070104,Moulin Clair-Moulin de la Seine,7,,RUE,DES PRES,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,11,19.904,1.809,5.603,7 RUE DES PRES,326240
2021,774070104,Moulin Clair-Moulin de la Seine,1,,RUE,DES PRES,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,11,33.304,3.028,5.603,1 RUE DES PRES,326246
2021,774070102,Fargeau-Tilly-Wimpey,435,,RUE,DU CHATEAU,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,15,71.402,4.76,5.603,435 RUE DU CHATEAU,326251
2021,774070104,Moulin Clair-Moulin de la Seine,80,,RUE,JACQUES MADELIN,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,14,86.856,6.204,5.603,80 RUE JACQUES MADELIN,326259
2021,774070104,Moulin Clair-Moulin de la Seine,1,,MAIL,MOULIN CLAIR,77407,Saint-Fargeau-Ponthierry,RESIDENTIEL,15,25.495,1.7,5.603,1 MAIL MOULIN CLAIR,326274
2021,893450102,La Trecey,2,,SQUARE,DE LA TRECEY,89345,Saint-Florentin,RESIDENTIEL,10,20.423,2.042,4.507,2 SQUARE DE LA TRECEY,326315
2021,893450103,Le Prieuré Est et Écarts,2,,RUE,JUST MEISONNASSE,89345,Saint-Florentin,RESIDENTIEL,16,85.669,5.354,4.507,2 RUE JUST MEISONNASSE,326320
2021,893450102,La Trecey,5,,RUE,PASTEUR,89345,Saint-Florentin,RESIDENTIEL,15,46.419,3.095,4.507,5 RUE PASTEUR,326321
2021,151870102,Sud,32,,RUE,DU COLLEGE,15187,Saint-Flour,RESIDENTIEL,19,86.159,4.535,4.541,32 RUE DU COLLEGE,326338
2021,151870101,Nord,3,,RUE,DU DOLMEN,15187,Saint-Flour,RESIDENTIEL,13,35.436,2.726,4.541,3 RUE DU DOLMEN,326343
2021,691990303,Grande Terre,23,,AVENUE,ALBERT THOMAS,69199,Saint-Fons,RESIDENTIEL,43,35.965,0.836,2.945,23 AVENUE ALBERT THOMAS,326352
2021,691990201,Centre Ville,29,,RUE,ANATOLE FRANCE,69199,Saint-Fons,RESIDENTIEL,20,34.59,1.729,2.945,29 RUE ANATOLE FRANCE,326355
2021,691990302,L'Arsenal Sud,43,,RUE,CARNOT,69199,Saint-Fons,RESIDENTIEL,15,57.947,3.863,2.945,43 RUE CARNOT,326374
2021,691990201,Centre Ville,24,,RUE,CARNOT,69199,Saint-Fons,RESIDENTIEL,17,31.328,1.843,2.945,24 RUE CARNOT,326377
2021,691990201,Centre Ville,25,,RUE,CHARLES PLASSE,69199,Saint-Fons,RESIDENTIEL,12,35.585,2.965,2.945,25 RUE CHARLES PLASSE,326384
2021,691990401,Clochette Nord,4,,ALLEE,D UZES,69199,Saint-Fons,RESIDENTIEL,10,19.624,1.962,2.945,4 ALLEE D UZES,326387
2021,691990401,Clochette Nord,3,,ALLEE,DE BEZIERS,69199,Saint-Fons,RESIDENTIEL,10,18.253,1.825,2.945,3 ALLEE DE BEZIERS,326397
2021,691990401,Clochette Nord,7,,ALLEE,DE CREST,69199,Saint-Fons,RESIDENTIEL,18,39.6,2.2,2.945,7 ALLEE DE CREST,326400
2021,691990301,L'Arsenal Nord,23,,ALLEE,DE L ARSENAL,69199,Saint-Fons,RESIDENTIEL,19,55.819,2.938,2.945,23 ALLEE DE L ARSENAL,326411
2021,691990301,L'Arsenal Nord,18,,ALLEE,DE L ARSENAL,69199,Saint-Fons,RESIDENTIEL,18,36.691,2.038,2.945,18 ALLEE DE L ARSENAL,326417
2021,691990301,L'Arsenal Nord,17,,ALLEE,DE L ARSENAL,69199,Saint-Fons,RESIDENTIEL,19,30.733,1.618,2.945,17 ALLEE DE L ARSENAL,326418
2021,691990301,L'Arsenal Nord,1,,ALLEE,DE L ARSENAL,69199,Saint-Fons,RESIDENTIEL,15,36.197,2.413,2.945,1 ALLEE DE L ARSENAL,326425
2021,691990401,Clochette Nord,4,,RUE,DE LA ROCHETTE,69199,Saint-Fons,RESIDENTIEL,18,43.546,2.419,2.945,4 RUE DE LA ROCHETTE,326428
2021,691990402,Clochette Sud,2,,ALLEE,DE LUNEL,69199,Saint-Fons,RESIDENTIEL,11,18.19,1.654,2.945,2 ALLEE DE LUNEL,326433
2021,691990401,Clochette Nord,6,,ALLEE,DE NYONS,69199,Saint-Fons,RESIDENTIEL,18,34.965,1.943,2.945,6 ALLEE DE NYONS,326442
2021,691990201,Centre Ville,12,,RUE,DU BOURRELIER,69199,Saint-Fons,RESIDENTIEL,10,26.221,2.622,2.945,12 RUE DU BOURRELIER,326464
2021,691990201,Centre Ville,4,,RUE,ETIENNE DOLET,69199,Saint-Fons,RESIDENTIEL,11,18.229,1.657,2.945,4 RUE ETIENNE DOLET,326486
2021,691990201,Centre Ville,20,,RUE,GAMBETTA,69199,Saint-Fons,RESIDENTIEL,15,26.682,1.779,2.945,20 RUE GAMBETTA,326496
2021,691990201,Centre Ville,78,,AVENUE,JEAN JAURES,69199,Saint-Fons,RESIDENTIEL,18,52.309,2.906,2.945,78 AVENUE JEAN JAURES,326501
2021,691990201,Centre Ville,4,,RUE,LOUIS GIRARDET,69199,Saint-Fons,RESIDENTIEL,12,67.047,5.587,2.945,4 RUE LOUIS GIRARDET,326516
2021,691990301,L'Arsenal Nord,70,,RUE,MATHIEU DUSSURGEY,69199,Saint-Fons,RESIDENTIEL,38,86.912,2.287,2.945,70 RUE MATHIEU DUSSURGEY,326524
2021,691990202,Chassagnon,27,,RUE,NOEL DESCORMES,69199,Saint-Fons,RESIDENTIEL,17,26.083,1.534,2.945,27 RUE NOEL DESCORMES,326531
2021,691990202,Chassagnon,8,,RUE,PARMENTIER,69199,Saint-Fons,RESIDENTIEL,12,47.273,3.939,2.945,8 RUE PARMENTIER,326533
2021,691990202,Chassagnon,78,,RUE,PARMENTIER,69199,Saint-Fons,RESIDENTIEL,176,553.59,3.145,2.945,78 RUE PARMENTIER,326534
2021,691990201,Centre Ville,19,,RUE,PASTEUR,69199,Saint-Fons,RESIDENTIEL,15,126.437,8.429,2.945,19 RUE PASTEUR,326542
2021,691990201,Centre Ville,24,,RUE,PAUL BERT,69199,Saint-Fons,RESIDENTIEL,39,123.521,3.167,2.945,24 RUE PAUL BERT,326546
2021,691990201,Centre Ville,22,,RUE,PIERRE DUPONT,69199,Saint-Fons,RESIDENTIEL,13,106.014,8.155,2.945,22 RUE PIERRE DUPONT,326549
2021,691990302,L'Arsenal Sud,25,,RUE,ROBERT REYNIER,69199,Saint-Fons,RESIDENTIEL,13,18.214,1.401,2.945,25 RUE ROBERT REYNIER,326563
2021,691990302,L'Arsenal Sud,16,,RUE,ROBERT REYNIER,69199,Saint-Fons,RESIDENTIEL,26,44.485,1.711,2.945,16 RUE ROBERT REYNIER,326569
2021,691990302,L'Arsenal Sud,13,,RUE,ROBERT REYNIER,69199,Saint-Fons,RESIDENTIEL,69,97.566,1.414,2.945,13 RUE ROBERT REYNIER,326570
2021,691990302,L'Arsenal Sud,12,,RUE,THIRARD,69199,Saint-Fons,RESIDENTIEL,22,47.676,2.167,2.945,12 RUE THIRARD,326573
2021,691990201,Centre Ville,5,,BOULEVARD,YVES FARGE,69199,Saint-Fons,RESIDENTIEL,20,71.489,3.574,2.945,5 BOULEVARD YVES FARGE,326574
2021,691990202,Chassagnon,29,,BOULEVARD,YVES FARGE,69199,Saint-Fons,RESIDENTIEL,61,17.465,0.286,2.945,29 BOULEVARD YVES FARGE,326575
2021,661740000,Saint-Féliu-d'Avall (commune non irisée),12,,AVENUE,DU ROUSSILLON,66174,Saint-Féliu-d'Avall,RESIDENTIEL,18,59.457,3.303,6.433,12 AVENUE DU ROUSSILLON,326581
2021,742330000,Saint-Félix (commune non irisée),84,,RUE,DE LA TOUVIERE,74233,Saint-Félix,RESIDENTIEL,46,101.381,2.204,5.781,84 RUE DE LA TOUVIERE,326583
2021,742330000,Saint-Félix (commune non irisée),139,,IMPASSE,DU NANT D ORSAN,74233,Saint-Félix,RESIDENTIEL,11,35.944,3.268,5.781,139 IMPASSE DU NANT D ORSAN,326587
2021,742330000,Saint-Félix (commune non irisée),205,,RUE,DU PONTET,74233,Saint-Félix,RESIDENTIEL,11,13.991,1.272,5.781,205 RUE DU PONTET,326591
2021,314830101,Cœur de Ville,43,,BOULEVARD,CHARLES DE GAULLE,31483,Saint-Gaudens,RESIDENTIEL,10,20.026,2.003,3.482,43 BOULEVARD CHARLES DE GAULLE,326611
2021,314830102,Quartier Ouest,20,,AVENUE,DU MARECHAL JOFFRE,31483,Saint-Gaudens,RESIDENTIEL,12,20.515,1.71,3.482,20 AVENUE DU MARECHAL JOFFRE,326640
2021,314830104,Quartier Est,26,,AVENUE,DU PDT FRANCOIS MITTERRAND,31483,Saint-Gaudens,RESIDENTIEL,12,23.049,1.921,3.482,26 AVENUE DU PDT FRANCOIS MITTERRAND,326646
2021,314830101,Cœur de Ville,1,,BOULEVARD,JEAN BEPMALE,31483,Saint-Gaudens,RESIDENTIEL,10,11.861,1.186,3.482,1 BOULEVARD JEAN BEPMALE,326653
2021,314830104,Quartier Est,544,,ROUTE,LANDORTHE,31483,Saint-Gaudens,RESIDENTIEL,80,200.517,2.506,3.482,544 ROUTE LANDORTHE,326656
2021,314830101,Cœur de Ville,2,,RUE,ROBERT SCHUMAN,31483,Saint-Gaudens,RESIDENTIEL,42,63.261,1.506,3.482,2 RUE ROBERT SCHUMAN,326663
2021,314830101,Cœur de Ville,4,,SQUARE,SAINT JEAN,31483,Saint-Gaudens,RESIDENTIEL,12,53.569,4.464,3.482,4 SQUARE SAINT JEAN,326664
2021,422230102,Périphérie,9,,ROUTE,DE LANDUZIERE,42223,Saint-Genest-Lerpt,RESIDENTIEL,18,50.596,2.811,4.397,9 ROUTE DE LANDUZIERE,326671
2021,422230102,Périphérie,7,,IMPASSE,GABRIEL FAURE,42223,Saint-Genest-Lerpt,RESIDENTIEL,10,71.093,7.109,4.397,7 IMPASSE GABRIEL FAURE,326682
2021,422230101,Centre Ville,1,,RUE,JULES FERRY,42223,Saint-Genest-Lerpt,RESIDENTIEL,10,12.889,1.289,4.397,1 RUE JULES FERRY,326688
2021,422230102,Périphérie,7,,RUE,LOUIS GUIMET,42223,Saint-Genest-Lerpt,RESIDENTIEL,12,33.772,2.814,4.397,7 RUE LOUIS GUIMET,326689
2021,422240000,Saint-Genest-Malifaux (commune non irisée),1,,RUE,DU FEUILLAGE,42224,Saint-Genest-Malifaux,RESIDENTIEL,11,9.256,0.841,5.677,1 RUE DU FEUILLAGE,326697
2021,692040103,Basses Barolles,44,,AVENUE,CHARLES DE GAULLE,69204,Saint-Genis-Laval,RESIDENTIEL,43,185.366,4.311,5.235,44 AVENUE CHARLES DE GAULLE,326702
2021,692040302,Centre-Entrée Nord,3,,AVENUE,DE GADAGNE,69204,Saint-Genis-Laval,RESIDENTIEL,20,117.264,5.863,5.235,3 AVENUE DE GADAGNE,326718
2021,692040101,Moly,10,,AVENUE,DE GADAGNE,69204,Saint-Genis-Laval,RESIDENTIEL,11,89.135,8.103,5.235,10 AVENUE DE GADAGNE,326725
2021,692040101,Moly,16,,RUE,DE L EGALITE,69204,Saint-Genis-Laval,RESIDENTIEL,10,27.969,2.797,5.235,16 RUE DE L EGALITE,326727
2021,692040205,Clos Chaurand,43,,CHEMIN,DE LA CITADELLE,69204,Saint-Genis-Laval,RESIDENTIEL,79,730.558,9.248,5.235,43 CHEMIN DE LA CITADELLE,326734
2021,692040102,Ouest Saint-Genois,73,,ROUTE,DE VOURLES,69204,Saint-Genis-Laval,RESIDENTIEL,15,97.182,6.479,5.235,73 ROUTE DE VOURLES,326753
2021,692040301,Centre-Bourg,2,,ROUTE,DE VOURLES,69204,Saint-Genis-Laval,RESIDENTIEL,55,111.794,2.033,5.235,2 ROUTE DE VOURLES,326754
2021,692040103,Basses Barolles,7,,ALLEE,DES BASSES BAROLLES,69204,Saint-Genis-Laval,RESIDENTIEL,11,24.939,2.267,5.235,7 ALLEE DES BASSES BAROLLES,326757
2021,692040103,Basses Barolles,4,,ALLEE,DES BASSES BAROLLES,69204,Saint-Genis-Laval,RESIDENTIEL,14,42.886,3.063,5.235,4 ALLEE DES BASSES BAROLLES,326760
2021,692040103,Basses Barolles,70,,MAIL,DES BASSES BAROLLES,69204,Saint-Genis-Laval,RESIDENTIEL,25,121.446,4.858,5.235,70 MAIL DES BASSES BAROLLES,326765
2021,692040203,Champlong,23,,PLACE,DES COLLONGES,69204,Saint-Genis-Laval,RESIDENTIEL,21,40.618,1.934,5.235,23 PLACE DES COLLONGES,326774
2021,692040203,Champlong,21,,PLACE,DES COLLONGES,69204,Saint-Genis-Laval,RESIDENTIEL,12,26.155,2.18,5.235,21 PLACE DES COLLONGES,326776
2021,692040203,Champlong,17,,PLACE,DES COLLONGES,69204,Saint-Genis-Laval,RESIDENTIEL,87,183.138,2.105,5.235,17 PLACE DES COLLONGES,326779
2021,692040203,Champlong,236,,CHEMIN,DU GRAND REVOYET,69204,Saint-Genis-Laval,RESIDENTIEL,111,206.363,1.859,5.235,236 CHEMIN DU GRAND REVOYET,326797
2021,692040302,Centre-Entrée Nord,18,,RUE,FRANCISQUE DARCIEUX,69204,Saint-Genis-Laval,RESIDENTIEL,50,117.482,2.35,5.235,18 RUE FRANCISQUE DARCIEUX,326800
2021,692040203,Champlong,18,,ALLEE,HENRI FERMIGIER,69204,Saint-Genis-Laval,RESIDENTIEL,20,39.268,1.963,5.235,18 ALLEE HENRI FERMIGIER,326818
2021,692040302,Centre-Entrée Nord,6,,RUE,MARC RIBOUD,69204,Saint-Genis-Laval,RESIDENTIEL,23,34.993,1.521,5.235,6 RUE MARC RIBOUD,326820
2021,692040302,Centre-Entrée Nord,10,,RUE,MARC RIBOUD,69204,Saint-Genis-Laval,RESIDENTIEL,10,24.635,2.464,5.235,10 RUE MARC RIBOUD,326824
2021,692040301,Centre-Bourg,47,,AVENUE,MARECHAL FOCH,69204,Saint-Genis-Laval,RESIDENTIEL,24,182.598,7.608,5.235,47 AVENUE MARECHAL FOCH,326827
2021,692040102,Ouest Saint-Genois,109,,AVENUE,MARECHAL FOCH,69204,Saint-Genis-Laval,RESIDENTIEL,21,62.191,2.961,5.235,109 AVENUE MARECHAL FOCH,326829
2021,692040102,Ouest Saint-Genois,9,,RUE,PROFESSEUR DUFOUR,69204,Saint-Genis-Laval,RESIDENTIEL,10,20.949,2.095,5.235,9 RUE PROFESSEUR DUFOUR,326834
2021,692040102,Ouest Saint-Genois,15,,RUE,PROFESSEUR DUFOUR,69204,Saint-Genis-Laval,RESIDENTIEL,12,42.075,3.506,5.235,15 RUE PROFESSEUR DUFOUR,326837
2021,692040102,Ouest Saint-Genois,11,,RUE,PROFESSEUR DUFOUR,69204,Saint-Genis-Laval,RESIDENTIEL,13,28.865,2.22,5.235,11 RUE PROFESSEUR DUFOUR,326839
2021,692040102,Ouest Saint-Genois,10,,ALLEE,RAOUL FOLLEREAU,69204,Saint-Genis-Laval,RESIDENTIEL,10,79.066,7.907,5.235,10 ALLEE RAOUL FOLLEREAU,326842
2021,13540101,Ouest,226,,RUE,AIME CESAIRE,1354,Saint-Genis-Pouilly,RESIDENTIEL,12,19.11,1.593,4.097,226 RUE AIME CESAIRE,326846
2021,13540101,Ouest,175,,RUE,AIME CESAIRE,1354,Saint-Genis-Pouilly,RESIDENTIEL,22,42.92,1.951,4.097,175 RUE AIME CESAIRE,326849
2021,13540102,Est,168,,RUE,BLAISE PASCAL,1354,Saint-Genis-Pouilly,RESIDENTIEL,41,211.905,5.168,4.097,168 RUE BLAISE PASCAL,326864
2021,13540103,Centre,39,,RUE,DE GENEVE,1354,Saint-Genis-Pouilly,RESIDENTIEL,17,98.606,5.8,4.097,39 RUE DE GENEVE,326869
2021,13540103,Centre,33,,RUE,DE GENEVE,1354,Saint-Genis-Pouilly,RESIDENTIEL,17,143.46,8.439,4.097,33 RUE DE GENEVE,326872
2021,13540101,Ouest,18,,RUE,DE L EGLISE,1354,Saint-Genis-Pouilly,RESIDENTIEL,30,138.86,4.629,4.097,18 RUE DE L EGLISE,326879
2021,13540102,Est,561,,RUE,DE L EUROPE,1354,Saint-Genis-Pouilly,RESIDENTIEL,12,23.323,1.944,4.097,561 RUE DE L EUROPE,326881
2021,13540101,Ouest,44,,RUE,DE LYON,1354,Saint-Genis-Pouilly,RESIDENTIEL,27,44.904,1.663,4.097,44 RUE DE LYON,326905
2021,13540101,Ouest,26,,RUE,DE POUILLY,1354,Saint-Genis-Pouilly,RESIDENTIEL,23,47.959,2.085,4.097,26 RUE DE POUILLY,326910
2021,13540101,Ouest,90,,ALLEE,DES CAPUCINES,1354,Saint-Genis-Pouilly,RESIDENTIEL,18,58.715,3.262,4.097,90 ALLEE DES CAPUCINES,326917
2021,13540101,Ouest,168,,ALLEE,DES ERABLES,1354,Saint-Genis-Pouilly,RESIDENTIEL,10,31.738,3.174,4.097,168 ALLEE DES ERABLES,326918
2021,13540103,Centre,14,,RUE,DES HAUTAINS,1354,Saint-Genis-Pouilly,RESIDENTIEL,39,67.005,1.718,4.097,14 RUE DES HAUTAINS,326929
2021,13540101,Ouest,95,,ALLEE,DES ORMES,1354,Saint-Genis-Pouilly,RESIDENTIEL,11,27.331,2.485,4.097,95 ALLEE DES ORMES,326938
2021,13540101,Ouest,147,,ALLEE,DES QUERCUS,1354,Saint-Genis-Pouilly,RESIDENTIEL,11,44.926,4.084,4.097,147 ALLEE DES QUERCUS,326941
2021,13540102,Est,67,,CLOS,DES VIGNES,1354,Saint-Genis-Pouilly,RESIDENTIEL,15,13.66,0.911,4.097,67 CLOS DES VIGNES,326946
2021,13540101,Ouest,181,,RUE,DU PARC JEAN MONNET,1354,Saint-Genis-Pouilly,RESIDENTIEL,11,24.926,2.266,4.097,181 RUE DU PARC JEAN MONNET,326957
2021,13540101,Ouest,205,,RUE,JEAN JACQUES ROUSSEAU,1354,Saint-Genis-Pouilly,RESIDENTIEL,32,66.941,2.092,4.097,205 RUE JEAN JACQUES ROUSSEAU,326985
2021,13540101,Ouest,170,,RUE,NELSON MANDELA,1354,Saint-Genis-Pouilly,RESIDENTIEL,11,21.562,1.96,4.097,170 RUE NELSON MANDELA,327006
2021,692050000,Saint-Genis-les-Ollières (commune non irisée),5,,RUE,DU MOULIN,69205,Saint-Genis-les-Ollières,RESIDENTIEL,12,135.008,11.251,7.958,5 RUE DU MOULIN,327027
2021,692050000,Saint-Genis-les-Ollières (commune non irisée),8,,PLACE,GEORGES POMPIDOU,69205,Saint-Genis-les-Ollières,RESIDENTIEL,14,86.528,6.181,7.958,8 PLACE GEORGES POMPIDOU,327029
2021,732360000,Saint-Genix-les-Villages (commune non irisée),139,,ROUTE,DE LA GLIERE,73236,Saint-Genix-les-Villages,RESIDENTIEL,14,33.702,2.407,6.13,139 ROUTE DE LA GLIERE,327035
2021,314840000,Saint-Geniès-Bellevue (commune non irisée),2,,RUE,DES CIMES,31484,Saint-Geniès-Bellevue,RESIDENTIEL,12,19.524,1.627,6.194,2 RUE DES CIMES,327045
2021,302550000,Saint-Geniès-de-Malgoirès (commune non irisée),13,,ROUTE,DE NIMES,30255,Saint-Geniès-de-Malgoirès,RESIDENTIEL,23,102.942,4.476,6.213,13 ROUTE DE NIMES,327049
2021,302550000,Saint-Geniès-de-Malgoirès (commune non irisée),5,,RUE,JEAN JACQUES ROUSSEAU,30255,Saint-Geniès-de-Malgoirès,RESIDENTIEL,28,133.192,4.757,6.213,5 RUE JEAN JACQUES ROUSSEAU,327050
2021,383860000,Saint-Geoire-en-Valdaine (commune non irisée),200,,ROUTE,DE SAINT SULPICE,38386,Saint-Geoire-en-Valdaine,RESIDENTIEL,13,42.236,3.249,6.991,200 ROUTE DE SAINT SULPICE,327052
2021,383890000,Saint-Georges-d'Espéranche (commune non irisée),22,,RUE,DE PERANCHE,38389,Saint-Georges-d'Espéranche,RESIDENTIEL,10,69.868,6.987,7.299,22 RUE DE PERANCHE,327057
2021,173370000,Saint-Georges-d'Oléron (commune non irisée),207,,AVENUE,DE LA DURANDIERE,17337,Saint-Georges-d'Oléron,RESIDENTIEL,13,60.196,4.63,4.016,207 AVENUE DE LA DURANDIERE,327062
2021,173370000,Saint-Georges-d'Oléron (commune non irisée),88,,AVENUE,DE LA PLAGE,17337,Saint-Georges-d'Oléron,RESIDENTIEL,17,28.11,1.654,4.016,88 AVENUE DE LA PLAGE,327064
2021,173370000,Saint-Georges-d'Oléron (commune non irisée),87,,CHEMIN,DES PINS,17337,Saint-Georges-d'Oléron,RESIDENTIEL,16,17.334,1.083,4.016,87 CHEMIN DES PINS,327069
2021,342590102,Village,9,,RUE,DE LA DAME D ORCAS,34259,Saint-Georges-d'Orques,RESIDENTIEL,32,124.429,3.888,6.112,9 RUE DE LA DAME D ORCAS,327080
2021,173330101,Nord-Est Vallières,48,,RUE,DE LA CRETE,17333,Saint-Georges-de-Didonne,RESIDENTIEL,30,46.341,1.545,3.703,48 RUE DE LA CRETE,327108
2021,173330102,Sud-Ouest Suzac,83,,AVENUE,DE SUZAC,17333,Saint-Georges-de-Didonne,RESIDENTIEL,10,12.792,1.279,3.703,83 AVENUE DE SUZAC,327116
2021,173330102,Sud-Ouest Suzac,7,,RUE,DES PIERROS,17333,Saint-Georges-de-Didonne,RESIDENTIEL,12,55.311,4.609,3.703,7 RUE DES PIERROS,327127
2021,173330101,Nord-Est Vallières,158,B,AV,DU LIEUTENANT COLONEL TOURTET,17333,Saint-Georges-de-Didonne,RESIDENTIEL,10,37.162,3.716,3.703,158 B AV DU LIEUTENANT COLONEL TOURTET,327139
2021,692060000,Saint-Georges-de-Reneins (commune non irisée),1064,,RUE,DU BEAUJOLAIS,69206,Saint-Georges-de-Reneins,RESIDENTIEL,18,124.809,6.934,6.656,1064 RUE DU BEAUJOLAIS,327172
2021,692060000,Saint-Georges-de-Reneins (commune non irisée),13,,AVENUE,LEON FOILLARD,69206,Saint-Georges-de-Reneins,RESIDENTIEL,10,56.885,5.688,6.656,13 AVENUE LEON FOILLARD,327173
2021,613910000,Saint-Georges-des-Groseillers (commune non irisée),10,,AVENUE,DE LA SUISSE NORMANDE,61391,Saint-Georges-des-Groseillers,RESIDENTIEL,31,121.379,3.915,5.432,10 AVENUE DE LA SUISSE NORMANDE,327175
2021,613910000,Saint-Georges-des-Groseillers (commune non irisée),177,B,RUE,HENRI VENIARD,61391,Saint-Georges-des-Groseillers,RESIDENTIEL,11,52.225,4.748,5.432,177 B RUE HENRI VENIARD,327177
2021,722800000,Saint-Georges-du-Bois (commune non irisée),9,,RUE,ANDROMEDE,72280,Saint-Georges-du-Bois,RESIDENTIEL,10,18.424,1.842,6.484,9 RUE ANDROMEDE,327178
2021,72400000,Saint-Georges-les-Bains (commune non irisée),4,,ALLEE,DES GERANIUMS,7240,Saint-Georges-les-Bains,RESIDENTIEL,10,46.0,4.6,6.83,4 ALLEE DES GERANIUMS,327181
2021,862220000,Saint-Georges-lès-Baillargeaux (commune non irisée),2,,AVENUE,DE LA GRATTEIGNE,86222,Saint-Georges-lès-Baillargeaux,RESIDENTIEL,19,29.139,1.534,6.429,2 AVENUE DE LA GRATTEIGNE,327182
